,File,Analysis,Decoded State (Start),Decoded State (Stop),Transition Direction,Change Point Time (s),Counts (Mean),Counts (Variance),Counts (Sum),Counts (Min),Counts (Max),Duration (Number of Bins),Duration (us),Coefficient of Dispersion,Sample Size Error (%),Number of Bead States,Input Bead Arrival Rate (/s),Input Probability Stay Background,Input Bead Transit Time (us),Input Probability Stay Bead,Bin Width (s),Input lambda0 (/s),Input lambda1 (/s),h_i,h_d
7697,med,HMMViterbi,0,0,-1.0,8.51112,0.2514115898959881,0.2542526144316272,846.0,0.0,3.0,3365.0,3365.0,1.0113002926269807,1.7238817250844787,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7698,med,HMMViterbi,1,3,1.0,8.514484999999999,1.6333333333333333,1.7574712643678163,49.0,0.0,5.0,30.0,29.999999999999996,1.0760028149190712,18.25741858350554,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7699,med,HMMViterbi,0,0,-1.0,8.514515,0.2127659574468085,0.23696064821372922,160.0,0.0,3.0,752.0,752.0,1.1137150466045274,3.646624787447364,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7700,med,HMMViterbi,1,3,1.0,8.515267,3.16,3.473333333333333,79.0,0.0,6.0,25.0,24.999999999999996,1.0991561181434597,20.0,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7701,med,HMMViterbi,0,0,-1.0,8.515291999999999,0.23428007290400973,0.23317733539083543,3085.0,0.0,4.0,13168.0,13168.0,0.9952930802030862,0.8714452179696873,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7702,med,HMMViterbi,1,3,1.0,8.528459999999999,1.875,1.8532608695652173,45.0,0.0,4.0,24.0,24.0,0.9884057971014493,20.41241452319315,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7703,med,HMMViterbi,0,0,-1.0,8.528483999999999,0.23687943262411348,0.2605697936814958,167.0,0.0,4.0,705.0,705.0,1.1000102068590092,3.766217885773547,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7704,med,HMMViterbi,1,3,1.0,8.529188999999999,1.5,1.4285714285714286,12.0,0.0,4.0,8.0,8.0,0.9523809523809524,35.35533905932738,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7705,med,HMMViterbi,0,0,-1.0,8.529197,0.24260355029585798,0.24902001147517291,328.0,0.0,3.0,1352.0,1352.0,1.0264483399830298,2.7196414661021056,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7706,med,HMMViterbi,1,3,1.0,8.530548999999999,3.0476190476190474,5.447619047619048,64.0,0.0,8.0,21.0,21.0,1.7875,21.821789023599237,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7707,med,HMMViterbi,0,0,-1.0,8.530569999999999,0.2559366754617414,0.2597199536513521,97.0,0.0,3.0,379.0,379.0,1.0147820869470354,5.136654969375141,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7708,med,HMMViterbi,1,3,1.0,8.530949,2.7857142857142856,4.396825396825396,78.0,0.0,7.0,28.0,28.0,1.5783475783475782,18.89822365046136,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7709,med,HMMViterbi,0,0,-1.0,8.530977,0.3411764705882353,0.34649859943977585,29.0,0.0,2.0,85.0,84.99999999999999,1.01559934318555,10.846522890932809,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7710,med,HMMViterbi,1,3,1.0,8.531062,2.142857142857143,1.1428571428571426,15.0,1.0,4.0,7.0,7.0,0.5333333333333332,37.79644730092272,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7711,med,HMMViterbi,0,0,-1.0,8.531069,0.2366255144032922,0.23528165896782585,460.0,0.0,4.0,1944.0,1944.0,0.9943207500727249,2.2680460581325725,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7712,med,HMMViterbi,1,3,1.0,8.533013,1.75,1.144736842105263,35.0,0.0,4.0,20.0,20.0,0.6541353383458646,22.360679774997898,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7713,med,HMMViterbi,0,0,-1.0,8.533033,0.23342371210253882,0.23420802382615769,947.0,0.0,4.0,4057.0,4057.0,1.0033600344907305,1.5699922050080533,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7714,med,HMMViterbi,1,3,1.0,8.53709,2.55,1.9447368421052629,51.0,0.0,5.0,20.0,20.0,0.762641898864809,22.360679774997898,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7715,med,HMMViterbi,0,0,-1.0,8.53711,0.25407055630936226,0.26830714398516725,749.0,0.0,4.0,2948.0,2947.9999999999995,1.0560339926145168,1.8417736717093929,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7716,med,HMMViterbi,1,3,1.0,8.540058,2.7142857142857144,4.414285714285714,57.0,0.0,8.0,21.0,21.0,1.626315789473684,21.821789023599237,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7717,med,HMMViterbi,0,0,-1.0,8.540079,0.22560975609756098,0.2125916504563819,37.0,0.0,2.0,164.0,164.0,0.9422981263472062,7.808688094430304,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7718,med,HMMViterbi,1,3,1.0,8.540243,1.5,0.7222222222222222,15.0,0.0,3.0,10.0,10.0,0.48148148148148145,31.622776601683793,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7719,med,HMMViterbi,0,0,-1.0,8.540253,0.21972534332084895,0.21666042446941325,176.0,0.0,2.0,801.0,801.0,0.9860511363636364,3.5333262666878666,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7720,med,HMMViterbi,1,3,1.0,8.541053999999999,1.8571428571428572,2.142857142857143,13.0,0.0,4.0,7.0,7.0,1.1538461538461537,37.79644730092272,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7721,med,HMMViterbi,0,0,-1.0,8.541061,0.1388888888888889,0.12301587301587304,5.0,0.0,1.0,36.0,36.0,0.8857142857142858,16.666666666666664,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7722,med,HMMViterbi,1,3,1.0,8.541096999999999,1.5714285714285714,2.6190476190476195,11.0,0.0,5.0,7.0,7.0,1.666666666666667,37.79644730092272,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7723,med,HMMViterbi,0,0,-1.0,8.541103999999999,0.23270440251572327,0.23483601367607956,555.0,0.0,3.0,2385.0,2385.0,1.009160166878288,2.047650389446504,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7724,med,HMMViterbi,1,3,1.0,8.543489,1.7333333333333334,1.0666666666666669,26.0,0.0,4.0,15.0,14.999999999999998,0.6153846153846155,25.819888974716115,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7725,med,HMMViterbi,0,0,-1.0,8.543504,0.3177304964539007,0.31083575112830436,224.0,0.0,3.0,705.0,705.0,0.9783000202922079,3.766217885773547,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7726,med,HMMViterbi,1,3,1.0,8.544209,2.9,2.3222222222222224,29.0,1.0,6.0,10.0,10.0,0.8007662835249043,31.622776601683793,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7727,med,HMMViterbi,0,0,-1.0,8.544219,0.23953695458593055,0.24987937229816945,1345.0,0.0,5.0,5615.0,5614.999999999999,1.043176710374886,1.3345201011101862,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7728,med,HMMViterbi,1,3,1.0,8.549833999999999,2.0,2.125,34.0,0.0,5.0,17.0,17.0,1.0625,24.253562503633297,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7729,med,HMMViterbi,0,0,-1.0,8.549851,0.26565589980224125,0.2730479369259214,403.0,0.0,3.0,1517.0,1517.0,1.027825608726111,2.567480829815484,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7730,med,HMMViterbi,1,3,1.0,8.551368,2.0434782608695654,3.7707509881422925,47.0,0.0,7.0,23.0,23.0,1.8452611218568664,20.851441405707476,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7731,med,HMMViterbi,0,0,-1.0,8.551390999999999,0.2757863935625457,0.2906504609274672,377.0,0.0,5.0,1367.0,1367.0,1.0538970294107366,2.7046790851991442,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7732,med,HMMViterbi,1,3,1.0,8.552757999999999,2.9285714285714284,4.840659340659341,41.0,1.0,8.0,14.0,14.0,1.652908067542214,26.72612419124244,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7733,med,HMMViterbi,0,0,-1.0,8.552772,0.27694610778443113,0.3054947077359524,185.0,0.0,3.0,668.0,668.0,1.103083593338466,3.869116162670684,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7734,med,HMMViterbi,1,3,1.0,8.55344,1.5357142857142858,1.8134920634920635,43.0,0.0,4.0,28.0,28.0,1.1808785529715762,18.89822365046136,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7735,med,HMMViterbi,0,0,-1.0,8.553467999999999,0.2289156626506024,0.2676809958868708,76.0,0.0,3.0,332.0,332.0,1.1693432978215934,5.488212999484517,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7736,med,HMMViterbi,1,3,1.0,8.553799999999999,1.68,1.8100000000000003,42.0,0.0,5.0,25.0,24.999999999999996,1.0773809523809526,20.0,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7737,med,HMMViterbi,0,0,-1.0,8.553825,0.26691331923890066,0.29307708819902445,505.0,0.0,5.0,1892.0,1892.0,1.0980234670743647,2.2990024493585146,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7738,med,HMMViterbi,1,3,1.0,8.555717,5.32,9.726666666666665,133.0,1.0,13.0,25.0,24.999999999999996,1.8283208020050121,20.0,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7739,med,HMMViterbi,0,0,-1.0,8.555742,0.2524137931034483,0.25784441112776946,366.0,0.0,4.0,1450.0,1450.0,1.0215147435389773,2.6261286571944513,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7740,med,HMMViterbi,1,3,1.0,8.557191999999999,1.5833333333333333,0.9924242424242425,19.0,0.0,3.0,12.0,12.0,0.6267942583732058,28.867513459481287,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7741,med,HMMViterbi,0,0,-1.0,8.557204,0.19090909090909092,0.1825653798256538,42.0,0.0,2.0,220.0,219.99999999999997,0.9562948467058056,6.741998624632421,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7742,med,HMMViterbi,1,3,1.0,8.557424,2.5,1.4285714285714286,20.0,1.0,4.0,8.0,8.0,0.5714285714285714,35.35533905932738,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7743,med,HMMViterbi,0,0,-1.0,8.557432,0.23374050841862,0.23923121018313256,1416.0,0.0,4.0,6058.0,6058.0,1.0234905870687974,1.2847995194645128,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7744,med,HMMViterbi,1,3,1.0,8.56349,2.0,2.5714285714285716,30.0,0.0,5.0,15.0,14.999999999999998,1.2857142857142858,25.819888974716115,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7745,med,HMMViterbi,0,0,-1.0,8.563505,0.2560296846011132,0.27793482548755133,276.0,0.0,4.0,1078.0,1078.0,1.085557035781088,3.0457245193658635,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7746,med,HMMViterbi,1,3,1.0,8.564582999999999,3.5294117647058822,5.764705882352941,60.0,0.0,8.0,17.0,17.0,1.6333333333333333,24.253562503633297,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7747,med,HMMViterbi,0,0,-1.0,8.5646,0.28888888888888886,0.2965174129353234,39.0,0.0,2.0,135.0,135.0,1.0264064293915043,8.606629658238704,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7748,med,HMMViterbi,1,3,1.0,8.564734999999999,1.6666666666666667,1.1515151515151514,20.0,0.0,3.0,12.0,12.0,0.6909090909090908,28.867513459481287,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7749,med,HMMViterbi,0,0,-1.0,8.564746999999999,0.26933575978161967,0.2706204962263455,592.0,0.0,3.0,2198.0,2198.0,1.0047700180836272,2.1329769189683425,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7750,med,HMMViterbi,1,3,1.0,8.566945,1.4615384615384615,1.6025641025641022,19.0,0.0,4.0,13.0,13.0,1.0964912280701753,27.735009811261456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7751,med,HMMViterbi,0,0,-1.0,8.566958,0.3333333333333333,0.4227642276422765,14.0,0.0,2.0,42.0,42.0,1.2682926829268295,15.430334996209192,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7752,med,HMMViterbi,1,3,1.0,8.567,3.2857142857142856,4.373626373626374,46.0,1.0,6.0,14.0,14.0,1.331103678929766,26.72612419124244,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7753,med,HMMViterbi,0,0,-1.0,8.567014,0.2017167381974249,0.21344531596862512,47.0,0.0,2.0,233.0,233.0,1.0581438004402055,6.551217820804184,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7754,med,HMMViterbi,1,3,1.0,8.567247,2.217391304347826,3.450592885375494,51.0,0.0,7.0,23.0,23.0,1.5561497326203209,20.851441405707476,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7755,med,HMMViterbi,0,0,-1.0,8.567269999999999,0.2542881646655232,0.26606911984270476,593.0,0.0,3.0,2332.0,2332.0,1.046329152568613,2.070788416406456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7756,med,HMMViterbi,1,3,1.0,8.569602,1.3181818181818181,1.1796536796536798,29.0,0.0,4.0,22.0,22.0,0.8949096880131365,21.320071635561042,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7757,med,HMMViterbi,0,0,-1.0,8.569624,0.2392638036809816,0.24510256744951953,585.0,0.0,3.0,2445.0,2444.9999999999995,1.0244030383146585,2.022369785697524,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7758,med,HMMViterbi,1,3,1.0,8.572068999999999,2.3846153846153846,2.0897435897435894,31.0,0.0,6.0,13.0,13.0,0.8763440860215053,27.735009811261456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7759,med,HMMViterbi,0,0,-1.0,8.572082,0.24527462752946408,0.24921309738322978,1103.0,0.0,4.0,4497.0,4497.0,1.0160573879713366,1.4912091375849665,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7760,med,HMMViterbi,1,3,1.0,8.576578999999999,2.357142857142857,2.401098901098901,33.0,1.0,6.0,14.0,14.0,1.0186480186480187,26.72612419124244,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7761,med,HMMViterbi,0,0,-1.0,8.576592999999999,0.24582660204631127,0.2500499023378801,1826.0,0.0,3.0,7428.0,7428.0,1.0171799970239723,1.1602833293707724,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7762,med,HMMViterbi,1,3,1.0,8.584021,1.3076923076923077,0.39743589743589736,17.0,0.0,2.0,13.0,13.0,0.3039215686274509,27.735009811261456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7763,med,HMMViterbi,0,0,-1.0,8.584033999999999,0.254071661237785,0.28164186412893066,78.0,0.0,2.0,307.0,307.0,1.1085134908664322,5.7073014553534955,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7764,med,HMMViterbi,1,3,1.0,8.584341,1.6666666666666667,0.8095238095238094,25.0,0.0,3.0,15.0,14.999999999999998,0.48571428571428565,25.819888974716115,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7765,med,HMMViterbi,0,0,-1.0,8.584356,0.24543946932006633,0.24510366562760194,296.0,0.0,3.0,1206.0,1206.0,0.9986318268475944,2.879561418604533,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7766,med,HMMViterbi,1,3,1.0,8.585562,2.0588235294117645,1.5588235294117645,35.0,0.0,4.0,17.0,17.0,0.7571428571428571,24.253562503633297,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7767,med,HMMViterbi,0,0,-1.0,8.585579,0.2654600301659125,0.2736287316087538,352.0,0.0,5.0,1326.0,1326.0,1.030771869639794,2.7461751819054485,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7768,med,HMMViterbi,1,3,1.0,8.586905,1.3157894736842106,1.0058479532163744,25.0,0.0,3.0,19.0,18.999999999999996,0.7644444444444445,22.94157338705618,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7769,med,HMMViterbi,0,0,-1.0,8.586924,0.19117647058823528,0.1854030501089325,26.0,0.0,2.0,136.0,136.0,0.9698005698005701,8.574929257125442,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7770,med,HMMViterbi,1,3,1.0,8.58706,1.5416666666666667,1.4764492753623186,37.0,0.0,4.0,24.0,24.0,0.9576968272620444,20.41241452319315,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7771,med,HMMViterbi,0,0,-1.0,8.587083999999999,0.23775299463031804,0.24601345682864717,2878.0,0.0,4.0,12105.0,12105.0,1.0347438828737923,0.9089031385820198,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7772,med,HMMViterbi,1,3,1.0,8.599188999999999,1.7,1.8000000000000005,34.0,0.0,4.0,20.0,20.0,1.058823529411765,22.360679774997898,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7773,med,HMMViterbi,0,0,-1.0,8.599209,0.22020725388601037,0.23419554713278623,170.0,0.0,3.0,772.0,772.0,1.0635233081559468,3.5990787537434725,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7774,med,HMMViterbi,1,3,1.0,8.599981,1.875,1.3166666666666667,30.0,0.0,4.0,16.0,16.0,0.7022222222222222,25.0,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7775,med,HMMViterbi,0,0,-1.0,8.599997,0.24324324324324326,0.2502937720329025,45.0,0.0,2.0,185.0,185.0,1.0289855072463767,7.352146220938077,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7776,med,HMMViterbi,1,3,1.0,8.600182,1.6428571428571428,3.478021978021978,23.0,0.0,7.0,14.0,14.0,2.117056856187291,26.72612419124244,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7777,med,HMMViterbi,0,0,-1.0,8.600196,0.23838357246281427,0.247931457381496,1811.0,0.0,4.0,7597.0,7597.0,1.0400526127704168,1.1473051335061166,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7778,med,HMMViterbi,1,3,1.0,8.607793,2.357142857142857,3.478021978021978,33.0,0.0,6.0,14.0,14.0,1.4755244755244754,26.72612419124244,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7779,med,HMMViterbi,0,0,-1.0,8.607807,0.22714285714285715,0.21585734723073782,159.0,0.0,2.0,700.0,700.0,0.9503153651667703,3.779644730092272,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7780,med,HMMViterbi,1,3,1.0,8.608507,2.35,1.0815789473684212,47.0,1.0,5.0,20.0,20.0,0.4602463605823069,22.360679774997898,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7781,med,HMMViterbi,0,0,-1.0,8.608527,0.30357142857142855,0.24823830877642533,68.0,0.0,2.0,224.0,224.0,0.8177261936164599,6.68153104781061,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7782,med,HMMViterbi,1,3,1.0,8.608751,1.4444444444444444,1.7908496732026142,26.0,0.0,4.0,18.0,18.0,1.2398190045248867,23.57022603955158,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7783,med,HMMViterbi,0,0,-1.0,8.608768999999999,0.22617196178626972,0.22794598731146162,1018.0,0.0,4.0,4501.0,4501.0,1.0078437022484172,1.490546377935526,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7784,med,HMMViterbi,1,3,1.0,8.61327,2.0,4.0,46.0,0.0,8.0,23.0,23.0,2.0,20.851441405707476,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7785,med,HMMViterbi,0,0,-1.0,8.613292999999999,0.26912181303116145,0.26505936953770115,190.0,0.0,3.0,706.0,705.9999999999999,0.9849048152295633,3.7635496474749073,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7786,med,HMMViterbi,1,3,1.0,8.613999,1.4615384615384615,0.9358974358974358,19.0,0.0,3.0,13.0,13.0,0.6403508771929824,27.735009811261456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7787,med,HMMViterbi,0,0,-1.0,8.614011999999999,0.25287837554950804,0.2580659385126035,1208.0,0.0,4.0,4777.0,4777.0,1.0205140631413139,1.446846237858696,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7788,med,HMMViterbi,1,3,1.0,8.618789,1.5,0.8181818181818182,18.0,0.0,3.0,12.0,12.0,0.5454545454545455,28.867513459481287,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7789,med,HMMViterbi,0,0,-1.0,8.618801,0.2276923076923077,0.23557731795924813,222.0,0.0,3.0,975.0,975.0,1.03463011265886,3.2025630761017423,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7790,med,HMMViterbi,1,3,1.0,8.619776,1.4375,1.4625,23.0,0.0,3.0,16.0,16.0,1.017391304347826,25.0,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7791,med,HMMViterbi,0,0,-1.0,8.619792,0.328,0.351225806451613,41.0,0.0,3.0,125.0,125.0,1.0708103855232103,8.94427190999916,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7792,med,HMMViterbi,1,3,1.0,8.619917,3.75,4.978260869565218,90.0,1.0,9.0,24.0,24.0,1.327536231884058,20.41241452319315,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7793,med,HMMViterbi,0,0,-1.0,8.619940999999999,0.2653061224489796,0.25701748276102243,78.0,0.0,2.0,294.0,294.0,0.9687582042530845,5.832118435198043,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7794,med,HMMViterbi,1,3,1.0,8.620235,2.7142857142857144,6.4142857142857155,57.0,0.0,9.0,21.0,21.0,2.3631578947368426,21.821789023599237,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7795,med,HMMViterbi,0,0,-1.0,8.620256,0.24581818181818182,0.2502098614372169,676.0,0.0,4.0,2750.0,2750.0,1.0178655605803941,1.9069251784911847,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7796,med,HMMViterbi,1,3,1.0,8.623006,3.0416666666666665,5.172101449275362,73.0,0.0,9.0,24.0,24.0,1.7004169148302561,20.41241452319315,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7797,med,HMMViterbi,0,0,-1.0,8.62303,0.24185154752122706,0.25299865302431684,883.0,0.0,4.0,3651.0,3650.9999999999995,1.0460906933089251,1.6549850824454444,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7798,med,HMMViterbi,1,3,1.0,8.626681,1.8421052631578947,1.584795321637427,35.0,0.0,5.0,19.0,18.999999999999996,0.8603174603174605,22.94157338705618,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7799,med,HMMViterbi,0,0,-1.0,8.6267,0.25044091710758376,0.2601071269110081,852.0,0.0,4.0,3402.0,3401.9999999999995,1.0385967673136733,1.7144816662454658,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7800,med,HMMViterbi,1,3,1.0,8.630101999999999,1.1176470588235294,0.9852941176470589,19.0,0.0,3.0,17.0,17.0,0.8815789473684211,24.253562503633297,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7801,med,HMMViterbi,0,0,-1.0,8.630118999999999,0.15,0.13076923076923075,6.0,0.0,1.0,40.0,40.0,0.8717948717948717,15.811388300841896,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7802,med,HMMViterbi,1,3,1.0,8.630158999999999,2.6,4.044444444444445,26.0,1.0,8.0,10.0,10.0,1.5555555555555558,31.622776601683793,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7803,med,HMMViterbi,0,0,-1.0,8.630169,0.26230799527372983,0.266076782958115,666.0,0.0,3.0,2539.0,2539.0,1.0143677956916726,1.9845801791798536,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7804,med,HMMViterbi,1,3,1.0,8.632708,2.1333333333333333,1.6952380952380948,32.0,0.0,5.0,15.0,14.999999999999998,0.794642857142857,25.819888974716115,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7805,med,HMMViterbi,0,0,-1.0,8.632723,0.21953255425709517,0.2199356209109306,263.0,0.0,3.0,1198.0,1197.9999999999998,1.0018360222482694,2.889159983284938,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
7806,med,HMMViterbi,1,3,1.0,8.633920999999999,1.5,3.0,18.0,0.0,5.0,12.0,12.0,2.0,28.867513459481287,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
